age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan,field_business_&_finance,field_creative_arts,field_education,field_engineering_&_technology,field_healthcare,field_humanities,field_law_&_public policy,field_mathematics_&_statistics,field_natural_&_physical_sciences,field_other,field_social_sciences
21,28,7,0,1,1,0,25,25,25,25,0,7,6,9,4,9,3,25,10,25,5,10,25,10,7,6,10,10,7,8,8,6,6,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0.38,6,8,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,24,9,0,4,8,20,21,21,22,6,10,6,8,8,7,7,7,20,20,20,15,15,10,4,7,9,9,9,4,7,7,5,7,7,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,0.41,6,5,6,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,35,7,0,7,4,15,15,30,15,15,10,9,8,8,7,7,9,50,10,10,10,10,10,8,6,9,9,9,3,7,7,1,6,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,0.15,7,2,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,30,3,1,2,2,40,12,18,12,6,12,5,8,7,4,3,4,30,15,15,30,0,10,7,7,8,6,4,7,9,7,7,7,7,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.13,3,1,7,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,21,0,0,10,9,12,18,20,16,16,18,5,8,8,5,8,2,15,20,15,30,5,15,5,8,6,8,7,6,6,8,6,7,6,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,0.62,5,2,6,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,26,4,1,2,1,16.28,16.28,18.6,16.28,16.28,16.28,6,6,6,6,5,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,9,10,10,10,9,10,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.6,4,3,9,9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,29,2,1,2,5,10,40,20,20,0,10,6,7,8,7,6,7,20,20,20,15,5,20,7,8,6,8,5,6,7,7,5,3,4,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,0.34,2,3,8,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,20,2,0,1,1,10,10,35,35,8,2,7,8,7,8,8,5,40,15,10,20,5,10,7,10,8,8,8,6,7,7,7,7,7,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,0.4,6,4,8,9,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22,30,8,0,6,2,14,18,16,18,18,16,8,9,10,7,9,5,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,7,9,10,8,8,4,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.16,7,3,5,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,25,1,0,2,2,25,20,30,15,5,5,5,5,5,5,5,5,20,30,10,15,10,15,7,6,5,7,7,4,7,7,4,7,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,-0.45,4,0,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,25,4,1,3,3,30,10,15,20,15,10,5,9,7,6,6,6,15,25,15,15,15,15,6,10,10,10,10,7,8,10,5,9,6,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,0.19,5,3,5,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,21,7,0,1,1,15,20,20,15,15,15,7,6,8,9,8,8,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,10,3,6.5,8,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,27,5,0,9,8,25,25,25,15,10,0,8,7,7,9,8,8,20,10,20,20,20,10,7,7,10,8,8,7,10,8,8,7,8,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,0.6,7,12,6,8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,23,0,1,1,1,23,14,19,16,10,18,8,8,7,7,7,7,20,20,20,20,5,15,6,8,7,6,4,6,6,6,6,6,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,0.52,2,2,5,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,26,26,0,1,1,25,20,20,20,5,10,7,7,7,6,5,4,20,20,20,20,5,15,7,8,8,7,7,5,8,8,5,8,4,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5,-0.24,6,3,5,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,26,12,1,4,6,70,5,20,3,1,1,4,5,7,7,6,10,15,15,20,15,15,20,6,9,6,8,9,8,9,9,6,9,8,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,0.35,5,1,8,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,27,3,1,2,2,10,10,30,25,10,15,3,5,7,6,6,6,20,20,25,25,5,5,8,7,9,9,3,6,3,8,4,6,3,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,0.32,8,5,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,31,7,1,4,6,10,20,40,10,10,10,5,5,5,5,5,5,15,15,20,15,15,20,6,9,6,8,9,6,6,6,6,6,6,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,0.53,5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,22,5,0,2,3,16,20,19,16,18,11,7,8,8,6,6,6,19,13,18,18,10,22,7,8,8,8,6,4,8,6,6,6,4,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,-0.18,6,2,4,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,27,4,0,6,3,21,17,22,20,8,13,6,7,6,7,5,3,17,17,17,17,17,15,7,9,9,8,9,7,7,7,7,7,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,0.65,7,0,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,26,21,0,6,7,20,18.37,20,18,10,10.64,6,8,9,5,9,7,60,15,0,15,0,10,6,8,8,10,10,6,7,6,8,9,6,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,0.21,9,2,6,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,23,16,0,1,1,10,25,20,10,20,15,7,9,9,2,9,2,40,20,15,20,0,5,8,8,8,8,8,10,10,10,7,7,6,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,0.29,5,5,10,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24,27,3,0,4,8,35,10,20,15,10,10,8,8,8,8,8,6,35,10,20,20,10,5,8,8,9,8,9,9,7,8,9,8,8,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.04,5,3,9,9,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,23,11,1,2,6,10,15,40,15,10,10,6,7,7,6,6,7,30,10,30,10,5,15,5,4,5,10,9,3,5,6,6,5,4,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,0.42,5,2,4,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,24,3,0,1,5,15,25,20,20,10,10,7,7,7,7,7,6,25,20,25,20,10,0,7,6,7,8,7,7,6,7,6,6,7,9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,0.45,7,2,8,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,24,1,0,1,1,30,10,20,10,10,20,9,9,8,9,7,7,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,8,8,5,6,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.23,6,3,6,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27,23,4,0,8,3,15.38,19.23,17.31,19.23,9.62,19.23,2,3,4,2,3,2,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,4,7,8,5,6,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,0,3,3,4,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,30,3,0,9,3,40,10,20,10,0,20,6,4,4,6,4,3,58,5,8,10,7,12,8,9,9,8,8,6,8,8,7,6,7,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.1,2,4,6,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,28,0,0,6,1,13.04,21.74,19.57,17.39,15.22,13.04,8,6,7,8,7,6,20.45,20.45,20.45,18.18,18.18,2.27,7,7,6,7,8,7,8,7,7,8,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,0.32,4,4,6,7,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,23,3,1,7,5,15,15,20,15,20,15,2,10,10,2,10,5,18,18,18,19,13,14,7,9,8,10,7,6,7,7,7,7,6,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,0.3,6,2,7,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,33,5,0,3,7,25,30,10,10,5,20,5,7,6,6,6,5,23,18,21,18,10,10,7,10,9,9,9,4,6,7,6,5,8,6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,0.38,6,3,6,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,24,3,0,2,2,10,25,20,16,20,9,5,7,7,6,7,7,40,20,20,10,10,0,6,8,9,8,7,5,5,7,6,6,7,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,-0.31,7,3,5,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,22,1,0,3,8,10,20,15,20,15,20,5,8,8,8,7,8,15,25,20,10,10,20,7,10,10,9,8,7,7,7,7,7,7,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,-0.16,5,0,7,7,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,26,1,0,1,6,21.28,17.02,21.28,12.77,6.38,21.28,4,7,8,5,4,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,6,8,7,6,7,9,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.52,6,3,8,8,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,33,4,0,3,2,20,10,20,15,15,20,9,8,8,8,8,7,25,20,15,10,15,15,8,8,6,7,7,8,8,7,7,7,6,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,0.19,2,1,7,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,24,10,0,1,1,15.38,17.31,17.31,19.23,13.46,17.31,7,8,7,8,7,6,16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,10,9,8,8,9,9,5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,0.24,9,2,6,6,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,35,8,0,3,2,15,15,30,15,15,10,8,8,8,8,8,8,30,20,15,15,8,12,8,9,9,8,9,7,6,5,6,6,6,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,-0.2,5,6,6,5,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,26,1,1,2,5,15,15,25,20,5,20,4,4,6,3,6,5,20,20,20,15,5,20,7,8,6,8,5,5,4,6,3,3,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,0.31,2,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,31,6,1,1,8,12,25,25,8,15,15,5,1,4,4,5,1,17,18,28,27,5,5,6,9,9,10,7,8,8,10,9,10,5,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,0.18,7,5,6,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,31,1,1,8,8,16,16,20,16,16,16,8,7,10,10,8,7,15,15,25,10,15,20,7,8,8,9,9,3,5,6,2,3,2,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,0.09,5,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,25,4,0,4,3,20,10,20,20,10,20,6,8,8,7,7,7,20,15,20,15,15,15,8,8,7,8,7,9,9,10,9,10,7,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,0.51,6,8,8,5,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,29,1,1,4,6,10,20,20,20,20,10,6,9,9,8,8,5,20,20,15,15,5,25,7,9,8,8,7,9,7,8,8,7,5,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,0.75,6,3,7,6,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,27,1,1,7,1,15.38,19.23,19.23,19.23,13.46,13.46,8,8,9,9,8,6,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,8,9,7,9,5,5,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.49,3,6,7,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,24,10,0,2,6,30,20,20,10,15,5,8,8,9,8,8,8,30,10,30,10,5,15,5,4,5,10,9,9,8,8,8,7,7,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,0.23,5,2,8,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,24,4,0,2,2,30,10,20,20,10,10,8,9,8,8,7,9,25,20,20,25,0,10,8,8,7,7,4,4,4,6,4,4,1,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.03,4,4,2,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,29,1,0,2,2,20,10,50,5,10,5,7,7,9,5,9,6,30,20,25,15,10,0,6,8,9,7,5,9,8,8,6,5,5,9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,0.67,7,3,8,4,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,25,1,0,1,1,50,0,30,10,0,10,6,6,7,8,7,7,20,10,20,30,10,10,7,6,10,7,7,8,9,9,7,6,5,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,0.42,6,1,6,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,25,9,1,10,1,35,20,10,20,10,5,3,7,7,4,7,5,10,20,20,20,20,10,8,10,7,8,8,2,6,5,2,3,2,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.24,4,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,27,1,0,8,9,10,20,20,10,20,20,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,7,8,8,6,7,6,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.38,6,3,6,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,21,6,0,3,2,15,25,15,15,15,15,9,9,8,8,9,8,30,20,15,15,8,12,8,9,9,8,9,3,6,6,5,5,3,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,0.24,5,6,3,6,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,26,0,0,1,4,24,16,28,14,8,10,8,10,9,7,5,8,15,20,20,20,15,10,5,8,7,7,8,8,10,9,8,7,8,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.7,3,4,9,10,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,25,2,0,1,1,50,0,30,10,0,10,6,6,8,8,8,7,10,25,20,25,5,15,5,7,8,9,5,3,7,6,1,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,0.19,4,4,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,31,5,1,4,2,10,20,40,10,10,10,5,5,5,5,5,5,15,10,30,10,15,20,7,8,9,9,9,6,5,5,5,5,6,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,0.55,4,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,23,3,0,3,3,15,25,20,10,10,20,7,7,7,6,6,5,25,25,25,12,3,10,7,9,6,8,4,6,7,7,4,7,6,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,-0.18,5,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,28,1,0,1,2,40,20,20,20,0,0,7,10,8,9,7,6,10,15,30,10,15,20,5,8,5,7,7,6,3,8,6,5,5,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,0.56,5,3,5,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,29,7,0,1,1,30,20,20,20,10,0,4,9,8,4,8,4,20,20,10,15,5,30,3,9,9,9,7,9,8,7,8,8,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.01,8,6,8,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,27,3,1,3,2,25,20,10,20,15,10,8,7,8,7,7,6,20,21,21,22,6,10,7,7,7,10,9,8,8,7,7,7,8,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,0.55,6,7,8,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,29,29,0,3,3,75,5,5,10,0,5,8,8,9,6,8,9,20,18.18,20,18,10,10.64,7,8,8,8,8,9,8,8,7,7,7,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,5,7,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22,24,2,0,1,1,5,15,45,25,0,10,7,7,7,5,5,5,20,15,20,20,5,10,5,7,6,7,7,5,5,5,5,5,5,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,0.03,5,3,5,5,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,31,1,0,1,10,10,20,40,10,10,10,5,5,5,5,5,5,10,20,20,10,10,30,8,8,8,8,8,4,6,6,6,6,6,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,0.64,6,10,4,8,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,28,2,1,4,4,50,0,25,10,0,15,7,7,7,7,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,9,9,9,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.49,7,3,9,9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,28,0,1,6,9,30,30,20,10,10,0,8,7,7,5,5,8,10,10,20,20,20,20,8,7,8,7,7,8,8,8,7,9,8,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.61,5,2,9,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,24,5,1,1,1,19.44,19.44,22.22,16.67,11.11,11.11,4,6,6,7,5,6,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,6,6,6,6,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,0.35,5,4,6,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,23,6,0,1,10,25,15,20,20,10,10,7,7,7,7,7,7,10,40,20,20,0,10,6,10,5,9,3,8,8,7,7,7,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,0.47,1,1,6,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,22,12,0,5,7,40,8,10,12,10,20,7,7,8,8,7,6,10,10,30,20,10,20,6,6,6,8,4,1,10,5,7,7,6,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,0.15,6,4,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,24,0,1,6,3,20,21,21,22,6,10,7,6,6,6,6,5,20,10,20,35,5,10,7,7,10,9,8,5,8,9,4,9,3,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,0.02,2,3,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,21,8,1,7,2,20,30,20,20,0,10,6,10,10,10,7,8,45,10,10,30,0,5,7,6,10,7,8,8,10,10,9,7,6,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,-0.09,8,3,8,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,26,1,0,7,1,20,20,25,20,5,10,4,8,8,6,7,6,35,20,10,20,10,5,7,8,6,7,6,8,7,7,7,5,6,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.33,3,5,7,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,26,3,1,1,4,15,20,15,30,10,10,9,8,8,8,7,7,25,14,25,25,3,8,6,9,7,8,8,7,7,7,8,7,6,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0.18,7,6,8,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,24,1,1,7,1,20,10,30,15,15,10,8,7,8,6,10,5,27,15,28,10,10,10,8,9,6,10,7,8,7,9,8,9,4,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.22,7,4,6,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,27,2,0,7,8,10,20,20,15,20,15,4,6,6,4,4,3,24,15,20,20,8,13,7,6,8,7,4,8,8,8,8,8,5,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,-0.21,6,2,8,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,27,2,1,1,1,25,20,10,20,15,10,6,7,7,7,7,6,25,10,20,20,10,15,9,9,9,9,9,6,7,7,7,7,6,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,0.34,7,3,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,28,4,0,6,4,25,15,25,15,0,20,5,7,5,5,6,5,20,20,20,15,15,10,6,9,6,8,7,4,5,7,1,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.08,2,3,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,30,8,0,1,1,20,25,25,15,5,10,8,10,9,9,7,8,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.32,6,3,6,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,30,4,0,1,3,20.51,14.53,24.79,17.09,5.98,17.09,8,8,8,8,8,8,15,15,15,20,20,15,7,7,8,8,9,6,6,8,8,8,6,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,0.41,5,9,6,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
